2018,1,1,0,74,6.5,100,1023.99,-19.5,-19.5,-999.9,81,-99
2018,1,1,1,74,6.7,98,1023.58,-19.2,-19.2,-999.9,82,-99
2018,1,1,2,73,6.9,99,1023.33,-18.4,-18.3,-999.9,83,-99
2018,1,1,3,74,7.5,99,1023.29,-17.8,-17.8,-999.9,83,-99
2018,1,1,4,63,7.7,100,1022.94,-17.7,-17.7,-999.9,83,-99
2018,1,1,5,78,8.6,99,1022.89,-17.6,-17.7,-999.9,83,-99
2018,1,1,6,75,8.5,99,1022.6,-17.7,-17.7,-999.9,83,-99
2018,1,1,7,82,8.6,100,1022.58,-17.6,-17.6,-999.9,81,-99
2018,1,1,8,72,8.8,99,1022.41,-17.9,-17.9,-999.9,82,-99
2018,1,1,9,77,9.1,99,1022.36,-18.3,-18.3,-999.9,82,-99
2018,1,1,10,69,9.8,100,1021.88,-18.4,-18.4,-999.9,82,-99
2018,1,1,11,71,10.1,100,1021.74,-19,-18.9,-999.9,82,-99
2018,1,1,12,70,9.5,100,1021.56,-19.9,-19.6,-999.9,82,-99
2018,1,1,13,68,8.4,100,1021.09,-20.3,-19.9,-999.9,82,-99
2018,1,1,14,68,8.5,100,1020.77,-20,-19.6,-999.9,82,-99
2018,1,1,15,82,7.4,100,1020.82,-19.6,-19.4,-999.9,83,-99
2018,1,1,16,88,9.2,100,1020.64,-19.5,-19.3,-999.9,83,-99
2018,1,1,17,93,10.2,100,1020.59,-19.5,-19.4,-999.9,83,-99
2018,1,1,18,92,10,100,1020.58,-19.3,-19.3,-999.9,83,-99
2018,1,1,19,87,10.1,100,1020.5,-19.7,-19.5,-999.9,83,-99
2018,1,1,20,88,10.8,100,1020.21,-18.9,-18.8,-999.9,83,-99
2018,1,1,21,85,10.8,100,1019.94,-18.8,-18.8,-999.9,83,-99
2018,1,1,22,77,9.5,99,1019.65,-19.7,-19.5,-999.9,83,-99
2018,1,1,23,86,10.8,100,1019.33,-19.3,-19.2,-999.9,83,-99
2018,1,2,0,88,10.4,100,1018.75,-18.7,-18.7,-999.9,82,-99
2018,1,2,1,78,9.9,99,1017.81,-18.1,-18,-999.9,83,-99
2018,1,2,2,70,10.5,100,1017.09,-18.2,-18.1,-999.9,84,-99
2018,1,2,3,70,10.9,100,1016.52,-18.5,-18.2,-999.9,83,-99
2018,1,2,4,72,11.7,100,1015.76,-17.6,-17.6,-999.9,84,-99
2018,1,2,5,74,12.4,100,1014.97,-17.9,-17.9,-999.9,84,-99
2018,1,2,6,70,11.9,100,1014.25,-18.8,-18.7,-999.9,83,-99
2018,1,2,7,67,11.5,100,1013.21,-19.5,-19.2,-999.9,83,-99
2018,1,2,8,69,11.6,100,1012.41,-19.4,-19.1,-999.9,83,-99
2018,1,2,9,66,11.5,100,1011.52,-19.2,-18.9,-999.9,83,-99
2018,1,2,10,63,11.1,100,1010.93,-19.5,-19.1,-999.9,83,-99
2018,1,2,11,62,11.1,100,1010.32,-19.9,-19.5,-999.9,83,-99
2018,1,2,12,66,11.4,100,1009.62,-20.2,-19.8,-999.9,82,-99
2018,1,2,13,65,11.5,100,1008.82,-20.7,-20.4,-999.9,82,-99
2018,1,2,14,64,11.7,100,1007.86,-21.1,-20.8,-999.9,82,-99
2018,1,2,15,65,11.2,100,1007.26,-21.3,-21,-999.9,82,-99
2018,1,2,16,64,11.1,100,1006.45,-21.6,-21.3,-999.9,81,-99
2018,1,2,17,64,10.6,100,1005.75,-21.6,-21.4,-999.9,81,-99
2018,1,2,18,72,10.9,100,1005.5,-21,-20.9,-999.9,81,-99
2018,1,2,19,69,10.2,100,1004.96,-20.5,-20.4,-999.9,82,-99
2018,1,2,20,61,10.1,100,1004.13,-20.1,-20.1,-999.9,82,-99
2018,1,2,21,61,9.6,100,1003.86,-19.7,-19.7,-999.9,82,-99
2018,1,2,22,64,9.1,100,1003.31,-19.2,-19.2,-999.9,83,-99
2018,1,2,23,63,8.4,100,1002.85,-18.7,-18.7,-999.9,83,-99
2018,1,3,0,63,8.2,100,1002.21,-18.2,-18.3,-999.9,84,-99
2018,1,3,1,64,6.9,100,1002.32,-17.8,-17.9,-999.9,84,-99
2018,1,3,2,60,5.5,100,1001.84,-17.5,-17.5,-999.9,84,-99
2018,1,3,3,50,4.9,100,1001.35,-17.2,-17.2,-999.9,85,-99
2018,1,3,4,49,4.2,100,1001.31,-16.9,-16.9,-999.9,85,-99
2018,1,3,5,47,4.3,100,1001.16,-16.6,-16.6,-999.9,85,-99
2018,1,3,6,43,3.7,100,1001.08,-16.4,-16.4,-999.9,86,-99
2018,1,3,7,47,2.6,99,1000.94,-16,-15.9,-999.9,86,-99
2018,1,3,8,68,1.4,95,1000.97,-15.6,-15.6,-999.9,86,-99
2018,1,3,9,8,1,94,1001.14,-15.4,-15.4,-999.9,86,-99
2018,1,3,10,318,0.9,92,1001.11,-15.4,-15.3,-999.9,86,-99
2018,1,3,11,272,1.2,96,1001.18,-15.2,-15,-999.9,86,-99
2018,1,3,12,249,1.8,94,1001.16,-15,-14.9,-999.9,86,-99
2018,1,3,13,229,2.1,100,1001.07,-15.1,-15,-999.9,87,-99
2018,1,3,14,227,2.8,99,1000.86,-15.1,-15.1,-999.9,87,-99
2018,1,3,15,215,2.7,99,1000.79,-15.1,-15.1,-999.9,87,-99
2018,1,3,16,222,2.7,99,1001.04,-15.1,-15.2,-999.9,87,-99
2018,1,3,17,211,2.7,98,1001.34,-15.5,-15.6,-999.9,87,-99
2018,1,3,18,200,3.1,100,1001.67,-17.2,-16.7,-999.9,85,-99
2018,1,3,19,204,3.6,100,1002.09,-17.2,-16.9,-999.9,85,-99
2018,1,3,20,189,3.6,99,1002.26,-16.4,-16.4,-999.9,85,-99
2018,1,3,21,201,3.9,100,1002.55,-16.6,-16.4,-999.9,85,-99
2018,1,3,22,198,4.4,100,1002.77,-15.5,-15.4,-999.9,85,-99
2018,1,3,23,209,5.7,92,1002.97,-14.1,-14,-999.9,87,-99
2018,1,4,0,275,7.8,99,1003.29,-13,-12.9,-999.9,88,-99
2018,1,4,1,291,5,99,1003.96,-12.9,-12.7,-999.9,85,-99
2018,1,4,2,295,4,100,1004.39,-12.8,-12.7,-999.9,84,-99
2018,1,4,3,292,5.1,100,1004.74,-12.9,-12.8,-999.9,85,-99
2018,1,4,4,289,6.3,100,1005.15,-13.2,-13.2,-999.9,86,-99
2018,1,4,5,291,6.9,100,1005.92,-13.5,-13.5,-999.9,85,-99
2018,1,4,6,291,6.3,100,1006.69,-13.6,-13.6,-999.9,84,-99
2018,1,4,7,292,5.9,100,1007.48,-13.8,-13.7,-999.9,84,-99
2018,1,4,8,295,5.5,99,1008.21,-13.9,-13.9,-999.9,83,-99
2018,1,4,9,272,5,98,1009.24,-14,-14,-999.9,82,-99
2018,1,4,10,285,4,99,1009.93,-13.8,-13.8,-999.9,82,-99
2018,1,4,11,289,3.6,100,1010.41,-13.7,-13.6,-999.9,83,-99
2018,1,4,12,291,3.3,100,1010.79,-13.4,-13.3,-999.9,82,-99
2018,1,4,13,271,3.7,98,1011.08,-13.1,-13.1,-999.9,83,-99
2018,1,4,14,282,4,99,1011.27,-13.2,-13.2,-999.9,87,-99
2018,1,4,15,292,3.7,100,1011.49,-13.4,-13.4,-999.9,86,-99
2018,1,4,16,295,3.8,99,1011.81,-13.6,-13.6,-999.9,86,-99
2018,1,4,17,301,3.1,99,1012.38,-13.7,-13.7,-999.9,87,-99
2018,1,4,18,333,2.1,99,1012.47,-13.7,-13.7,-999.9,87,-99
2018,1,4,19,6,1.1,80,1012.68,-13.6,-13.7,-999.9,88,-99
2018,1,4,20,316,0.7,50,1012.96,-13.5,-13.5,-999.9,88,-99
2018,1,4,21,71,0.8,74,1013.22,-13.5,-13.5,-999.9,88,-99
2018,1,4,22,101,2.6,99,1013.7,-13.8,-13.9,-999.9,87,-99
2018,1,4,23,49,2.8,98,1013.93,-14,-14,-999.9,87,-99
2018,1,5,0,41,2.9,100,1014.17,-14.3,-14.4,-999.9,87,-99
2018,1,5,1,26,2.6,98,1014.18,-14.3,-14.4,-999.9,88,-99
2018,1,5,2,32,2.9,99,1014.25,-14.5,-14.6,-999.9,87,-99
2018,1,5,3,47,2.6,100,1014.54,-14.8,-14.7,-999.9,87,-99
2018,1,5,4,39,2.7,100,1014.91,-15.9,-15,-999.9,85,-99
2018,1,5,5,46,2,96,1015.29,-16.2,-15,-999.9,86,-99
