2020,1,1,0,5,7.1,100,1004.73,-25.5,-25,-999.9,77,-99
2020,1,1,1,0,7,100,1005.16,-25.8,-25.2,-999.9,77,-99
2020,1,1,2,3,7.6,99,1005.48,-25.3,-25,-999.9,77,-99
2020,1,1,3,4,7.6,99,1006.04,-25.2,-24.7,-999.9,77,-99
2020,1,1,4,15,7.5,100,1006.61,-25.1,-24.6,-999.9,77,-99
2020,1,1,5,18,7.2,100,1007.19,-24.9,-24.5,-999.9,77,-99
2020,1,1,6,17,7.7,100,1007.56,-24.8,-24.5,-999.9,77,-99
2020,1,1,7,23,7,100,1008.24,-25.4,-25,-999.9,77,-99
2020,1,1,8,21,7.4,100,1008.89,-25.7,-25.3,-999.9,77,-99
2020,1,1,9,16,6.9,100,1009.78,-25.8,-25.2,-999.9,76,-99
2020,1,1,10,17,7,100,1010.39,-25.3,-24.9,-999.9,77,-99
2020,1,1,11,13,7,100,1010.57,-25.4,-25,-999.9,77,-99
2020,1,1,12,28,7.5,100,1010.8,-24.9,-24.7,-999.9,77,-99
2020,1,1,13,18,7.5,100,1011.54,-24.7,-24.5,-999.9,77,-99
2020,1,1,14,17,7.6,100,1012.06,-24.3,-24.2,-999.9,77,-99
2020,1,1,15,16,7.8,100,1012.52,-24.4,-24.1,-999.9,77,-99
2020,1,1,16,44,6.9,100,1013.36,-24.7,-24.4,-999.9,77,-99
2020,1,1,17,36,7.6,100,1014.02,-24.8,-24.5,-999.9,77,-99
2020,1,1,18,28,7.8,100,1014.64,-24.3,-24.1,-999.9,78,-99
2020,1,1,19,25,8.4,100,1015.17,-24.4,-24.2,-999.9,78,-99
2020,1,1,20,20,8.7,100,1015.71,-24.4,-24.4,-999.9,78,-99
2020,1,1,21,20,8.1,100,1016.73,-24.3,-24.2,-999.9,78,-99
2020,1,1,22,19,8,100,1017.49,-24.2,-24,-999.9,78,-99
2020,1,1,23,28,7.8,99,1017.82,-23.9,-23.8,-999.9,78,-99
2020,1,2,0,35,7.3,100,1018.17,-23.7,-23.6,-999.9,78,-99
2020,1,2,1,46,7.5,100,1018.64,-24,-23.8,-999.9,78,-99
2020,1,2,2,37,7.8,100,1019.35,-24.3,-24.1,-999.9,78,-99
2020,1,2,3,31,8.4,100,1020.02,-23.9,-23.8,-999.9,78,-99
2020,1,2,4,30,8.6,100,1020.91,-23.7,-23.5,-999.9,78,-99
2020,1,2,5,40,8.4,100,1021.52,-24,-23.7,-999.9,78,-99
2020,1,2,6,41,8.1,100,1022.38,-24.2,-23.8,-999.9,78,-99
